,DELNG_DE,MRKT_NM,CPR_NM,PRDLST_NM,SPCIES_NM,GRAD,weight,PRI_MAX,PRI_MIN,PRI_AVE,PRI_PRED
847,2022-08-03,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,10000.0,250.0,2503.303243243244,2342.989
848,2022-08-04,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,11750.0,150.0,3120.8678512396696,2403.6567
849,2022-08-05,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,6500.0,100.0,2723.2558139534885,2489.582
850,2022-08-08,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,8750.0,200.0,2800.000066225165,2506.8335
851,2022-08-09,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,7000.0,100.0,2488.1944166666667,2579.0842
852,2022-08-10,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,6250.0,100.0,2322.19,2563.8625
853,2022-08-12,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,8400.0,100.0,2475.420252100841,2545.4805
854,2022-08-19,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,6500.0,400.0,3260.848962264151,2550.9055
855,2022-08-26,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,7250.0,450.0,3922.540983606557,2753.3738
856,2022-08-27,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,8500.0,500.0,3811.226875,3001.265
857,2022-08-31,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,12750.0,650.0,3962.947520661157,3155.9211
858,2022-09-01,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,12500.0,650.0,3915.176097560976,3303.4026
859,2022-09-02,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,13750.0,700.0,4089.596928104576,3407.9739
860,2022-09-03,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,17000.0,600.0,3927.108373493976,3535.0493
861,2022-09-06,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,23250.0,400.0,4207.581041666666,3614.593
862,2022-09-08,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,27000.0,300.0,4621.774258064516,3784.6694
863,2022-09-09,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,7333.33,50.0,2332.633109243697,3700.262
864,2022-09-13,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,8000.0,100.0,2761.3289542483662,3339.9143
865,2022-09-14,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,9000.0,100.0,2632.0,3128.705
866,2022-09-16,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,7333.33,100.0,2418.317641509434,2904.3264
867,2022-09-17,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,8250.0,50.0,2474.4950000000003,2806.3337
868,2022-09-20,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,9333.33,250.0,2702.570093457944,2577.4944
869,2022-09-23,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,6500.0,200.0,2786.0236220472443,2525.8684
870,2022-09-24,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,9333.33,250.0,2928.0075187969924,2578.2048
871,2022-09-28,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,7750.0,750.0,3230.3508421052634,2672.1494
872,2022-09-29,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,7750.0,800.0,3459.876574074074,2796.1746
873,2022-09-30,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,6500.0,650.0,3388.13336,2960.2673
874,2022-10-01,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,8500.0,800.0,3255.704697986577,3086.9736
875,2022-10-04,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,8666.67,750.0,3023.717923076923,3012.0393
876,2022-10-05,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,8750.0,750.0,2993.9103076923075,2925.9343
877,2022-10-06,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,8333.33,650.0,3074.140158730159,2906.3848
878,2022-10-07,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,5333.33,300.0,2561.286062992126,2906.3945
879,2022-10-08,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,12250.0,250.0,2786.764705882353,2879.9673
880,2022-10-12,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,9333.33,250.0,2689.2765116279074,2842.0564
881,2022-10-15,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,11250.0,150.0,3099.7950819672133,2791.549
882,2022-10-21,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,6333.33,150.0,2538.7534146341463,2785.865
883,2022-10-22,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,10750.0,100.0,2642.191188811189,2743.399
884,2022-10-27,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,4750.0,300.0,2323.185483870968,3164.2185
885,2022-10-28,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,9333.33,400.0,2706.3194166666667,3050.113
886,2022-10-29,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,8333.33,300.0,2676.883493150685,2927.993
887,2022-11-04,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,9333.33,200.0,2517.867837837838,2470.631
888,2022-11-05,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,8000.0,300.0,2398.1770312500003,2464.1663
889,2022-11-09,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,8000.0,350.0,2725.480769230769,2554.2688
890,2022-11-10,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,7333.329999999999,350.0,2695.4049532710283,2601.4893
891,2022-11-11,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,7333.330000000001,400.0,2889.8483636363635,2632.7017
892,2022-11-12,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,8333.33,300.0,2714.7134375,2670.524
893,2022-11-16,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,5666.669999999999,200.0,2418.9394545454543,2697.4038
894,2022-11-18,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,6000.0,200.0,2423.3660784313724,2693.512
895,2022-11-19,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,5333.33,350.0,2557.8551639344264,2671.4697
896,2022-11-23,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,6000.0,300.0,2446.977156862745,2662.4858
897,2022-11-25,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,6000.0,350.0,2377.8877227722774,2623.415
898,2022-11-26,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,6333.329999999999,400.0,2297.796033057851,2628.1152
899,2022-12-01,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,7333.33,350.0,2359.9388990825687,2596.696
900,2022-12-02,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,6666.67,200.0,2276.5625,2572.028
901,2022-12-03,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,6666.67,250.0,2455.4166666666665,2568.8328
902,2022-12-08,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,6666.67,350.0,2859.782695652174,2763.4294
903,2022-12-09,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,6666.67,400.0,2986.873097345133,2858.7834
904,2022-12-10,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,6000.0,300.0,2934.5607751937982,2930.1753
905,2022-12-15,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,5666.67,450.0,2979.459122807017,2986.5398
906,2022-12-16,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,5666.67,500.0,2901.9125409836065,3040.1357
907,2022-12-17,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,5333.33,500.0,3020.144869565217,3085.8628
908,2022-12-19,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,5333.33,450.0,2946.7171212121216,3113.067
909,2022-12-20,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,5750.0,450.0,3173.850603448276,3135.9744
910,2022-12-21,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,6750.0,500.0,3294.682571428572,3135.3643
911,2022-12-23,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,6750.0,1000.0,3553.02371681416,3277.8696
912,2022-12-24,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,6250.0,850.0,3556.926428571429,3340.6785
913,2022-12-27,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,6500.0,900.0,3528.696766917293,3435.9795
914,2022-12-28,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,7250.0,1050.0,3492.2619047619046,3597.5955
915,2022-12-29,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,8250.0,800.0,3444.1257377049183,3574.128
916,2022-12-30,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,10000.0,900.0,3672.005234375,3561.035
917,2022-12-31,서울가락도매,동화청과,새송이,새송이(일반),특,1KG,10500.0,750.0,3451.4269178082195,3552.4348
918,2021-01-16,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3250.0,1750.0,2647.7272727272725,2602.2092
919,2021-01-20,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,4000.0,2000.0,3113.889333333333,2952.2778
920,2021-01-21,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3500.0,2000.0,2875.0,3020.1387
921,2021-01-22,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3250.0,1750.0,2388.889333333333,3046.7117
922,2021-01-23,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3500.0,2000.0,2598.0394117647056,3020.0361
923,2021-01-27,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3750.0,2000.0,2742.3076923076924,2982.0002
924,2021-01-29,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,4250.0,1666.67,2909.3141176470585,3065.377
925,2021-01-30,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3750.0,1750.0,3144.736842105264,3127.8738
926,2021-02-04,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,4500.0,1500.0,3338.235294117647,3336.697
927,2021-02-05,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,4250.0,1750.0,3382.8125,3388.0598
928,2021-02-06,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,4000.0,1750.0,3208.333333333333,3430.243
929,2021-02-10,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,4750.0,2250.0,3685.605909090909,4656.1157
930,2021-02-11,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3500.0,1250.0,2445.833,4524.297
931,2021-02-17,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3750.0,1750.0,2489.13,4246.619
932,2021-02-18,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3500.0,1500.0,2284.7225,3934.9075
933,2021-02-19,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3250.0,1250.0,2125.0,3587.188
934,2021-02-20,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3000.0,1333.33,2008.333,3258.0107
935,2021-02-22,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3000.0,1500.0,1993.75,2969.3826
936,2021-02-26,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,2750.0,1750.0,2208.333333333333,2446.353
937,2021-02-27,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,2500.0,1500.0,2036.764705882353,2436.766
938,2021-03-03,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,2750.0,1500.0,2093.75,2918.9004
939,2021-03-04,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3250.0,1500.0,2387.5,2842.2012
940,2021-03-05,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3000.0,1500.0,2287.5,2827.175
941,2021-03-06,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3250.0,1500.0,2536.764705882353,2824.8208
942,2021-03-08,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3250.0,1500.0,2657.894736842105,2884.846
943,2021-03-09,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3250.0,1500.0,2556.25,2871.8545
944,2021-03-12,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3000.0,1750.0,2382.9366666666665,2865.6157
945,2021-03-13,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3000.0,1750.0,2259.920476190476,2856.3333
946,2021-03-15,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3000.0,1666.67,2257.9366666666665,2833.7598
947,2021-03-18,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,2500.0,1750.0,2140.625,2720.772
948,2021-03-19,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,2500.0,1750.0,2148.4375,2707.338
949,2021-03-20,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,2750.0,2000.0,2268.518888888889,2682.2295
950,2021-03-22,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3000.0,2250.0,2448.529411764706,2671.5728
951,2021-03-24,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3000.0,1750.0,2412.281052631579,2639.2654
952,2021-03-25,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3333.33,2000.0,2475.49,2625.1418
953,2021-03-26,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3250.0,1800.0,2466.6666666666665,2614.8127
954,2021-03-27,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3000.0,2250.0,2585.526842105263,2598.7786
955,2021-03-29,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3000.0,2000.0,2484.126666666667,2604.7524
956,2021-03-30,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3000.0,2125.0,2535.964736842105,2581.441
957,2021-04-02,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,2750.0,1875.0,2315.3846153846152,2588.6982
958,2021-04-03,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,2666.67,1875.0,2244.791875,2570.9475
959,2021-04-05,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,2750.0,2000.0,2285.714285714286,2534.0881
960,2021-04-06,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3000.0,2125.0,2575.0,2499.712
961,2021-04-07,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3000.0,2125.0,2559.522857142857,2544.601
962,2021-04-08,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3250.0,1750.0,2509.057391304348,2582.2024
963,2021-04-09,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3250.0,1666.6700000000003,2608.889333333333,2616.175
964,2021-04-10,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3250.0,2000.0,2595.5882352941176,2649.5493
965,2021-04-13,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3250.0,2125.0,2648.809523809524,2695.3328
966,2021-04-14,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3250.0,1625.0,2440.217391304348,2768.9382
967,2021-04-15,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3250.0,1875.0,2429.3478260869565,2746.2366
968,2021-04-17,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3250.0,1666.67,2435.7641666666664,2770.2976
969,2021-04-19,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3250.0,1375.0,2391.6666666666665,2754.8672
970,2021-04-20,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3500.0,2000.0,2466.6666666666665,2707.6772
971,2021-04-21,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3250.0,1750.0,2522.619047619048,2682.1133
972,2021-04-23,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3000.0,1750.0,2218.75,2711.589
973,2021-04-24,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3000.0,1500.0,2259.5238095238096,2685.2734
974,2021-04-26,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3000.0,1500.0,2341.6666666666665,2606.249
975,2021-04-28,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3000.0,1250.0,2202.898260869565,2579.9534
976,2021-04-29,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3000.0,1250.0,2098.684210526316,2533.9775
977,2021-05-01,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3000.0,1000.0,2015.0,2435.1155
978,2021-05-03,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,2750.0,1250.0,2092.1052631578946,2412.4468
979,2021-05-06,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,2500.0,1750.0,2088.54125,2404.3884
980,2021-05-07,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,2500.0,1500.0,2097.9165000000003,2455.6238
981,2021-05-08,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3000.0,1500.0,2445.3125,2548.537
982,2021-05-10,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3500.0,1500.0,2798.611111111112,2564.3079
983,2021-05-11,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3500.0,2000.0,2914.473157894737,2681.3684
984,2021-05-13,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3500.0,1750.0,2644.8409523809523,2913.7078
985,2021-05-14,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3750.0,1875.0,2708.333333333333,2933.9263
986,2021-05-15,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3250.0,1500.0,2544.1176470588234,2949.0037
987,2021-05-17,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3000.0,1750.0,2340.277777777778,2931.8154
988,2021-05-18,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3000.0,2250.0,2509.6153846153848,2830.1233
989,2021-05-19,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3000.0,1250.0,2212.5,2828.7522
990,2021-05-20,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,2750.0,1250.0,2152.1739130434785,2698.6558
991,2021-05-21,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,2750.0,1000.0,2011.904761904762,2608.781
992,2021-05-22,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,2500.0,1000.0,1953.4317647058824,2612.165
993,2021-05-24,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3000.0,1250.0,2393.75,2581.3057
994,2021-05-25,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3250.0,1000.0,2661.764705882353,2625.3784
995,2021-05-26,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3500.0,1000.0,2821.428571428572,2710.9893
996,2021-05-27,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3500.0,1500.0,2611.979375,2797.4229
997,2021-05-28,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,4000.0,1666.67,2822.368421052632,2829.517
998,2021-05-29,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3500.0,1750.0,2750.0,2903.0142
999,2021-05-31,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3250.0,1750.0,2585.5263157894738,2925.169
1000,2021-06-01,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3000.0,1750.0,2653.5084210526315,2867.7256
1001,2021-06-02,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3250.0,1750.0,2601.852222222222,2908.7388
1002,2021-06-03,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3500.0,1750.0,2633.7715789473687,2852.2175
1003,2021-06-04,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3500.0,1250.0,2676.1363636363635,2883.8308
1004,2021-06-05,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3500.0,2000.0,2756.9444444444443,2895.5618
1005,2021-06-07,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3750.0,1750.0,2937.5,2928.202
1006,2021-06-08,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3750.0,1500.0,3013.157894736842,2908.277
1007,2021-06-09,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3750.0,2125.0,3262.254705882353,2945.6199
1008,2021-06-10,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,4000.0,2000.0,2991.666,2838.041
1009,2021-06-11,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3750.0,2250.0,3075.0,2869.0142
1010,2021-06-12,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3500.0,1250.0,2664.5835,2896.3152
1011,2021-06-14,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3500.0,1750.0,2736.111111111112,2881.5652
1012,2021-06-15,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3500.0,1750.0,2779.4117647058824,2861.743
1013,2021-06-16,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3500.0,1875.0,2627.315,2856.3164
1014,2021-06-17,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3500.0,1666.67,2539.352222222222,2856.834
1015,2021-06-18,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3250.0,1750.0,2602.9411764705883,2807.478
1016,2021-06-19,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3000.0,1250.0,2331.349523809524,2759.4773
1017,2021-06-23,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,2833.33,1625.0,2408.85375,2577.7668
1018,2021-06-24,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,2500.0,2000.0,2325.0,2559.0847
1019,2021-06-25,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,2500.0,1250.0,2151.315789473684,2545.2026
1020,2021-07-02,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,2666.67,1875.0,2255.20875,2446.3394
1021,2021-07-03,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,2750.0,1000.0,2213.235294117647,2458.7854
1022,2021-07-08,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3000.0,750.0,2130.681818181818,2533.3442
1023,2021-07-09,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3000.0,750.0,1993.055833333333,2537.5854
1024,2021-07-10,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,2750.0,750.0,1929.3478260869565,2515.6682
1025,2021-07-16,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,1500.0,250.0,993.0555555555557,2277.163
1026,2021-07-17,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,1750.0,1000.0,1468.75,2073.6992
1027,2021-07-23,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,2000.0,250.0,1092.1052631578948,1818.0709
1028,2021-07-24,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,2000.0,250.0,1138.888888888889,1754.031
1029,2021-07-28,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,1500.0,750.0,1200.0,1652.1624
1030,2021-07-29,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,1750.0,750.0,1223.2142857142858,1580.1367
1031,2021-07-30,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,1750.0,250.0,1083.3333333333333,1532.626
1032,2021-07-31,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,1875.0,750.0,1303.571428571429,1497.1135
1033,2021-08-03,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,2125.0,1250.0,1644.7368421052631,1568.6423
1034,2021-08-04,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3000.0,1000.0,2044.117647058824,1763.4329
1035,2021-08-05,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3000.0,1000.0,2111.842105263158,1990.2214
1036,2021-08-06,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3000.0,2375.0,2651.785714285714,2207.6792
1037,2021-08-12,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3500.0,1333.33,2157.9858333333336,2534.731
1038,2021-08-13,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3250.0,1750.0,2588.235294117647,2627.8997
1039,2021-08-14,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3500.0,1250.0,2701.754210526316,2763.1387
1040,2021-08-20,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3750.0,1500.0,2986.979375,3035.6057
1041,2021-08-21,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3500.0,1000.0,2750.0,3164.3145
1042,2021-08-25,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3500.0,2000.0,2853.174761904762,3164.383
1043,2021-08-26,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3500.0,2250.0,2997.685,3190.2463
1044,2021-08-27,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3250.0,1500.0,2580.246666666667,3192.9946
1045,2021-08-28,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3125.0,2000.0,2855.2631578947367,3178.9895
1046,2021-09-02,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,4000.0,2000.0,2770.833333333333,3160.7883
1047,2021-09-03,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3750.0,2000.0,3017.5442105263155,3152.641
1048,2021-09-04,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3750.0,1833.33,2973.4845454545457,3174.0286
1049,2021-09-08,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,4500.0,1750.0,3041.6666666666665,3380.1672
1050,2021-09-09,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,5000.0,2000.0,3541.6666666666665,3483.1453
1051,2021-09-10,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,5000.0,1000.0,3664.682857142857,3587.395
1052,2021-09-15,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,5000.0,2500.0,3725.379090909091,3752.5317
1053,2021-09-17,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,5250.0,2250.0,3952.0835,3865.2173
1054,2021-09-18,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,7750.0,1666.67,5878.4725,4034.7476
1055,2021-09-24,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,7000.0,750.0,4214.0803448275865,4459.277
1056,2021-09-25,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,5000.0,1750.0,3516.6668,4325.792
1057,2021-09-30,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,4000.0,2125.0,2941.6666666666665,3697.6807
1058,2021-10-01,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3500.0,2250.0,2851.5625,3483.1975
1059,2021-10-02,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3750.0,1875.0,2838.235294117647,3304.3865
1060,2021-10-08,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,4750.0,2500.0,3593.75,3253.541
1061,2021-10-09,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,4500.0,2625.0,3423.076923076923,3342.1118
1062,2021-10-13,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,4250.0,2500.0,3364.583333333333,3526.7625
1063,2021-10-14,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,4250.0,2375.0,3416.6666666666665,3512.2832
1064,2021-10-15,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,4500.0,2250.0,3492.1875,3515.808
1065,2021-10-16,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,4000.0,3000.0,3433.823529411765,3535.8425
1066,2021-10-21,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3750.0,2750.0,3329.5454545454545,3559.6519
1067,2021-10-22,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3750.0,3125.0,3552.083333333333,3502.909
