,DELNG_DE,MRKT_NM,CPR_NM,PRDLST_NM,SPCIES_NM,GRAD,weight,PRI_MAX,PRI_MIN,PRI_AVE,PRI_PRED
478,2021-01-22,서울가락도매,서울청과,풋고추,청양,특,1KG,8800.0,3200.0,6826.315789473684,5674.5166
479,2021-01-23,서울가락도매,서울청과,풋고추,청양,특,1KG,9100.0,1666.67,6517.514152542373,5987.071
480,2021-01-25,서울가락도매,서울청과,풋고추,청양,특,1KG,9300.0,2600.0,5673.626373626374,6276.389
481,2021-01-26,서울가락도매,서울청과,풋고추,청양,특,1KG,7700.0,2500.0,5600.0,6479.7656
482,2021-01-27,서울가락도매,서울청과,풋고추,청양,특,1KG,8100.0,3300.0,5883.098591549296,6285.431
483,2021-01-28,서울가락도매,서울청과,풋고추,청양,특,1KG,9400.0,3600.0,7443.75,6231.347
484,2021-01-29,서울가락도매,서울청과,풋고추,청양,특,1KG,9900.0,3400.0,6678.260869565217,6554.305
485,2021-01-30,서울가락도매,서울청과,풋고추,청양,특,1KG,12300.0,2800.0,7546.0526315789475,6731.2544
486,2021-02-01,서울가락도매,서울청과,풋고추,청양,특,1KG,13700.0,3600.0,8525.742574257425,7218.38
487,2021-02-02,서울가락도매,서울청과,풋고추,청양,특,1KG,12300.0,1750.0,7491.237113402062,7777.6987
488,2021-02-03,서울가락도매,서울청과,풋고추,청양,특,1KG,11500.0,1666.67,7432.128554216866,7684.6294
489,2021-02-04,서울가락도매,서울청과,풋고추,청양,특,1KG,13200.0,2285.71,8710.644215686274,7725.747
490,2021-02-05,서울가락도매,서울청과,풋고추,청양,특,1KG,13800.0,1800.0,9551.219512195124,8088.79
491,2021-02-06,서울가락도매,서울청과,풋고추,청양,특,1KG,10600.0,1800.0,7057.751937984496,8449.824
492,2021-02-08,서울가락도매,서울청과,풋고추,청양,특,1KG,8300.0,1000.0,5837.735849056604,8287.617
493,2021-02-09,서울가락도매,서울청과,풋고추,청양,특,1KG,10000.0,250.0,7263.5,7693.7793
494,2021-02-10,서울가락도매,서울청과,풋고추,청양,특,1KG,10000.0,2800.0,7784.693877551021,7575.391
495,2021-02-11,서울가락도매,서울청과,풋고추,청양,특,1KG,10400.0,2500.0,7854.940652173914,7535.294
496,2021-02-15,서울가락도매,서울청과,풋고추,청양,특,1KG,12000.0,2800.0,7630.618200000001,7507.737
497,2021-02-16,서울가락도매,서울청과,풋고추,청양,특,1KG,11700.0,2857.14,8912.585000000001,7499.659
498,2021-02-17,서울가락도매,서울청과,풋고추,청양,특,1KG,11000.0,3600.0,5886.95652173913,7706.414
499,2021-02-18,서울가락도매,서울청과,풋고추,청양,특,1KG,8300.0,3600.0,7013.924050632912,7476.3975
500,2021-02-19,서울가락도매,서울청과,풋고추,청양,특,1KG,8400.0,600.0,6997.674418604651,7255.671
501,2021-02-20,서울가락도매,서울청과,풋고추,청양,특,1KG,7300.0,3700.0,6169.791666666667,7171.56
502,2021-02-22,서울가락도매,서울청과,풋고추,청양,특,1KG,7200.0,2500.0,6041.867971014493,6925.723
503,2021-02-23,서울가락도매,서울청과,풋고추,청양,특,1KG,12000.0,2500.0,6861.9047619047615,6674.7754
504,2021-02-24,서울가락도매,서울청과,풋고추,청양,특,1KG,9500.0,5666.67,8527.777833333334,6615.1616
505,2021-02-25,서울가락도매,서울청과,풋고추,청양,특,1KG,11000.0,4200.0,9456.613809523808,6944.038
506,2021-02-26,서울가락도매,서울청과,풋고추,청양,특,1KG,11000.0,5400.0,8500.0,7408.993
507,2021-02-27,서울가락도매,서울청과,풋고추,청양,특,1KG,10600.0,4900.0,9265.882352941177,7642.022
508,2021-03-01,서울가락도매,서울청과,풋고추,청양,특,1KG,9400.0,3800.0,6939.2914492753625,7908.7583
509,2021-03-02,서울가락도매,서울청과,풋고추,청양,특,1KG,10000.0,3100.0,7580.0,7652.1987
510,2021-03-03,서울가락도매,서울청과,풋고추,청양,특,1KG,7800.0,2500.0,6947.023809523809,7535.326
511,2021-03-04,서울가락도매,서울청과,풋고추,청양,특,1KG,7400.0,2500.0,6588.235294117647,7370.863
512,2021-03-05,서울가락도매,서울청과,풋고추,청양,특,1KG,9100.0,2800.0,6635.714285714285,7125.905
513,2021-03-06,서울가락도매,서울청과,풋고추,청양,특,1KG,7400.0,3400.0,6669.333333333333,6975.511
514,2021-03-08,서울가락도매,서울청과,풋고추,청양,특,1KG,7000.0,3166.67,6386.567164179104,6837.978
515,2021-03-09,서울가락도매,서울청과,풋고추,청양,특,1KG,6800.0,4700.0,6558.823529411765,6688.991
516,2021-03-10,서울가락도매,서울청과,풋고추,청양,특,1KG,6600.0,3166.67,5840.096666666666,6599.199
517,2021-03-11,서울가락도매,서울청과,풋고추,청양,특,1KG,10000.0,3800.0,5638.805970149254,6392.7773
518,2021-03-12,서울가락도매,서울청과,풋고추,청양,특,1KG,6300.0,3285.71,5720.864605263158,6147.5884
519,2021-03-13,서울가락도매,서울청과,풋고추,청양,특,1KG,6300.0,2700.0,5722.495862068966,5984.511
520,2021-03-15,서울가락도매,서울청과,풋고추,청양,특,1KG,6100.0,3400.0,5591.860465116279,5906.3657
521,2021-03-16,서울가락도매,서울청과,풋고추,청양,특,1KG,6300.0,400.0,5382.065217391304,5846.687
522,2021-03-17,서울가락도매,서울청과,풋고추,청양,특,1KG,6200.0,3500.0,5625.0,5699.6562
523,2021-03-19,서울가락도매,서울청과,풋고추,청양,특,1KG,6700.0,4700.0,6262.5,5690.888
524,2021-03-20,서울가락도매,서울청과,풋고추,청양,특,1KG,6700.0,3800.0,6180.519480519481,5786.459
525,2021-03-22,서울가락도매,서울청과,풋고추,청양,특,1KG,10000.0,4100.0,5980.5128,5849.91
526,2021-03-23,서울가락도매,서울청과,풋고추,청양,특,1KG,5800.0,5300.0,5494.871794871795,5827.858
527,2021-03-24,서울가락도매,서울청과,풋고추,청양,특,1KG,5600.0,4300.0,5010.952428571429,5739.339
528,2021-03-25,서울가락도매,서울청과,풋고추,청양,특,1KG,5300.0,3500.0,4794.202898550725,5598.6235
529,2021-03-26,서울가락도매,서울청과,풋고추,청양,특,1KG,5400.0,3800.0,4946.551724137931,5401.237
530,2021-03-27,서울가락도매,서울청과,풋고추,청양,특,1KG,5500.0,2800.0,4858.823529411765,5235.7896
531,2021-03-29,서울가락도매,서울청과,풋고추,청양,특,1KG,5800.0,4600.0,5113.333333333333,5125.2676
532,2021-03-30,서울가락도매,서울청과,풋고추,청양,특,1KG,4500.0,4500.0,4500.0,5078.7456
533,2021-03-31,서울가락도매,서울청과,풋고추,청양,특,1KG,5400.0,4400.0,4744.776119402985,4969.0283
534,2021-04-01,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,7700.0,7850.0,4934.772
535,2021-04-02,서울가락도매,서울청과,풋고추,청양,특,1KG,4800.0,2700.0,4094.285714285714,5107.753
536,2021-04-03,서울가락도매,서울청과,풋고추,청양,특,1KG,4500.0,2900.0,3802.5974025974015,4891.5356
537,2021-04-05,서울가락도매,서울청과,풋고추,청양,특,1KG,4500.0,3100.0,3607.8125,4661.946
538,2021-04-07,서울가락도매,서울청과,풋고추,청양,특,1KG,3900.0,1700.0,2818.390804597701,4051.115
539,2021-04-08,서울가락도매,서울청과,풋고추,청양,특,1KG,4300.0,2000.0,2894.186046511628,3721.1375
540,2021-04-09,서울가락도매,서울청과,풋고추,청양,특,1KG,6800.0,1750.0,3105.3846153846152,3468.4636
541,2021-04-10,서울가락도매,서울청과,풋고추,청양,특,1KG,6000.0,2300.0,3019.798,3307.3066
542,2021-04-12,서울가락도매,서울청과,풋고추,청양,특,1KG,7700.0,2700.0,3160.6060606060605,3207.9507
543,2021-04-14,서울가락도매,서울청과,풋고추,청양,특,1KG,3500.0,2400.0,2931.8840579710145,3103.032
544,2021-04-15,서울가락도매,서울청과,풋고추,청양,특,1KG,4300.0,2300.0,2894.890510948905,3079.3875
545,2021-04-16,서울가락도매,서울청과,풋고추,청양,특,1KG,4800.0,2083.33,2897.420595238096,3062.8877
546,2021-04-17,서울가락도매,서울청과,풋고추,청양,특,1KG,3700.0,1200.0,2752.439024390244,3043.3733
547,2021-04-19,서울가락도매,서울청과,풋고추,청양,특,1KG,7500.0,2000.0,3141.025641025641,2989.9023
548,2021-04-20,서울가락도매,서울청과,풋고추,청양,특,1KG,7500.0,1200.0,2712.3595505617977,2953.8062
549,2021-04-21,서울가락도매,서울청과,풋고추,청양,특,1KG,7500.0,1400.0,2848.051948051948,2884.5571
550,2021-04-22,서울가락도매,서울청과,풋고추,청양,특,1KG,6000.0,1600.0,2814.285714285714,2862.5684
551,2021-04-23,서울가락도매,서울청과,풋고추,청양,특,1KG,7500.0,2000.0,3055.555555555556,2848.733
552,2021-04-26,서울가락도매,서울청과,풋고추,청양,특,1KG,7500.0,1500.0,3286.315789473684,3127.9324
553,2021-04-27,서울가락도매,서울청과,풋고추,청양,특,1KG,7500.0,1900.0,3336.904761904762,3225.1912
554,2021-04-28,서울가락도매,서울청과,풋고추,청양,특,1KG,7500.0,1800.0,3661.9718309859154,3293.486
555,2021-04-29,서울가락도매,서울청과,풋고추,청양,특,1KG,7500.0,1700.0,3722.368421052632,3411.8408
556,2021-04-30,서울가락도매,서울청과,풋고추,청양,특,1KG,7500.0,2100.0,3770.0,3545.225
557,2021-05-01,서울가락도매,서울청과,풋고추,청양,특,1KG,5000.0,1142.86,3613.364086021505,3628.6453
558,2021-05-03,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,2200.0,3720.212765957447,3646.4277
559,2021-05-04,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,1200.0,3201.923076923077,3668.354
560,2021-05-05,서울가락도매,서울청과,풋고추,청양,특,1KG,4800.0,1300.0,3197.0149253731342,3558.9558
561,2021-05-06,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,1900.0,3429.48717948718,3523.0054
562,2021-05-07,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,1555.56,3582.918805970149,3506.1233
563,2021-05-10,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,1100.0,3055.813953488372,3400.7964
564,2021-05-11,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,2300.0,5050.0,3283.0774
565,2021-05-13,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,1600.0,2792.1348314606744,3116.6948
566,2021-05-14,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,1363.64,2715.674022988506,2995.3333
567,2021-05-15,서울가락도매,서울청과,풋고추,청양,특,1KG,3900.0,1600.0,2645.454545454545,2878.54
568,2021-05-17,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,1000.0,2603.191489361702,2787.811
569,2021-05-18,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,800.0,2041.9642857142856,2717.258
570,2021-05-19,서울가락도매,서울청과,풋고추,청양,특,1KG,2700.0,1400.0,1777.5,2532.9243
571,2021-05-20,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,1200.0,2335.3658536585367,2313.2922
572,2021-05-21,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,1500.0,3057.1428571428573,2251.4329
573,2021-05-22,서울가락도매,서울청과,풋고추,청양,특,1KG,5500.0,800.0,3522.7272727272725,2424.3296
574,2021-05-24,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,1400.0,3560.56338028169,2841.588
575,2021-05-25,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,1750.0,2696.5116279069766,3088.333
576,2021-05-26,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,1400.0,2970.7865168539324,3151.4592
577,2021-05-27,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,1500.0,3436.470588235294,3177.7825
578,2021-05-28,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,2000.0,3987.356321839081,3268.987
579,2021-05-29,서울가락도매,서울청과,풋고추,청양,특,1KG,4800.0,1750.0,3418.3823529411766,3476.9976
580,2021-05-31,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,1200.0,3218.867924528302,3525.3567
581,2021-06-01,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,1100.0,2597.0,3446.8337
582,2021-06-02,서울가락도매,서울청과,풋고추,청양,특,1KG,8500.0,1600.0,3291.304347826087,3340.6028
583,2021-06-03,서울가락도매,서울청과,풋고추,청양,특,1KG,8500.0,1400.0,4312.5,3297.6694
584,2021-06-04,서울가락도매,서울청과,풋고추,청양,특,1KG,8500.0,2400.0,4874.193548387097,3416.7407
585,2021-06-05,서울가락도매,서울청과,풋고추,청양,특,1KG,6500.0,1800.0,3957.307692307693,3792.7434
586,2021-06-07,서울가락도매,서울청과,풋고추,청양,특,1KG,8500.0,1700.0,4085.083698630137,3990.2852
587,2021-06-08,서울가락도매,서울청과,풋고추,청양,특,1KG,5100.0,1600.0,3157.894736842105,4057.291
588,2021-06-09,서울가락도매,서울청과,풋고추,청양,특,1KG,8500.0,2600.0,4326.666666666667,4016.4978
589,2021-06-10,서울가락도매,서울청과,풋고추,청양,특,1KG,8500.0,1400.0,4266.666666666667,4228.005
590,2021-06-11,서울가락도매,서울청과,풋고추,청양,특,1KG,8500.0,1400.0,4703.125,4343.969
591,2021-06-12,서울가락도매,서울청과,풋고추,청양,특,1KG,7300.0,2000.0,4709.677419354839,4527.2427
592,2021-06-14,서울가락도매,서울청과,풋고추,청양,특,1KG,8500.0,1300.0,4380.500652173912,4615.7197
593,2021-06-15,서울가락도매,서울청과,풋고추,청양,특,1KG,8500.0,1600.0,2648.249838709677,4595.2544
594,2021-06-16,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,1800.0,3319.298245614036,4211.044
595,2021-06-17,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,1300.0,3218.1372549019607,4019.872
596,2021-06-18,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,1600.0,3330.844126984127,3825.6125
597,2021-06-19,서울가락도매,서울청과,풋고추,청양,특,1KG,6500.0,1500.0,3923.758865248227,3709.1804
598,2021-06-21,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,1400.0,3223.015873015873,3722.6333
599,2021-06-22,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,2500.0,3911.1111111111113,3577.1387
600,2021-06-23,서울가락도매,서울청과,풋고추,청양,특,1KG,4500.0,4500.0,4500.0,3602.8276
601,2021-06-24,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,1500.0,4113.888888888889,3643.744
602,2021-06-25,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,1500.0,3649.122807017544,3683.565
603,2021-06-26,서울가락도매,서울청과,풋고추,청양,특,1KG,4800.0,900.0,2785.87786259542,3669.0364
604,2021-06-28,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,900.0,2693.478260869565,3548.5962
605,2021-06-29,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,800.0,2410.4166666666665,3509.3496
606,2021-06-30,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,2700.0,3760.0,3332.98
607,2021-07-01,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,750.0,3678.030303030303,3288.9692
608,2021-07-02,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,1200.0,3830.9028125,3280.2556
609,2021-07-03,서울가락도매,서울청과,풋고추,청양,특,1KG,7000.0,1250.0,4398.484848484848,3477.0974
610,2021-07-05,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,1300.0,3680.9523809523807,3720.9033
611,2021-07-06,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,1400.0,4771.069245283019,3678.633
612,2021-07-07,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,1600.0,4955.715277777777,3819.0117
613,2021-07-08,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,1000.0,4560.283275862069,4089.1008
614,2021-07-09,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,500.0,4510.898672566372,4267.4873
615,2021-07-10,서울가락도매,서울청과,풋고추,청양,특,1KG,6800.0,200.0,3705.32367816092,4335.191
616,2021-07-12,서울가락도매,서울청과,풋고추,청양,특,1KG,8600.0,700.0,5803.435905511811,4331.986
617,2021-07-13,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,4000.0,6857.142857142857,4446.287
618,2021-07-14,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,700.0,3075.3846153846152,5084.506
619,2021-07-15,서울가락도매,서울청과,풋고추,청양,특,1KG,4100.0,900.0,2756.25,4642.2046
620,2021-07-16,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,900.0,3631.5191447368425,4063.86
621,2021-07-17,서울가락도매,서울청과,풋고추,청양,특,1KG,5600.0,1000.0,3597.8658536585367,3859.3577
622,2021-07-19,서울가락도매,서울청과,풋고추,청양,특,1KG,7500.0,1700.0,3348.2068807339447,3686.8662
623,2021-07-20,서울가락도매,서울청과,풋고추,청양,특,1KG,7500.0,1500.0,2983.333333333333,3380.428
624,2021-07-21,서울가락도매,서울청과,풋고추,청양,특,1KG,7500.0,1900.0,2984.2105263157896,3216.9812
625,2021-07-22,서울가락도매,서울청과,풋고추,청양,특,1KG,7500.0,1500.0,2572.6060606060605,3043.0388
626,2021-07-23,서울가락도매,서울청과,풋고추,청양,특,1KG,7500.0,1600.0,2521.678321678321,2837.1116
627,2021-07-24,서울가락도매,서울청과,풋고추,청양,특,1KG,4400.0,1500.0,2828.5087719298244,2700.3423
628,2021-07-26,서울가락도매,서울청과,풋고추,청양,특,1KG,7500.0,2300.0,3301.5872619047623,2706.6702
629,2021-07-27,서울가락도매,서울청과,풋고추,청양,특,1KG,2700.0,2300.0,2500.0,2761.1477
630,2021-07-28,서울가락도매,서울청과,풋고추,청양,특,1KG,7500.0,1700.0,2904.7619047619046,2639.7012
631,2021-07-29,서울가락도매,서울청과,풋고추,청양,특,1KG,7500.0,1200.0,2625.3676470588234,2622.3848
632,2021-07-30,서울가락도매,서울청과,풋고추,청양,특,1KG,7500.0,1600.0,2774.527163120568,2613.8896
633,2021-07-31,서울가락도매,서울청과,풋고추,청양,특,1KG,5100.0,1500.0,3040.406976744186,2619.4102
634,2021-08-02,서울가락도매,서울청과,풋고추,청양,특,1KG,7500.0,1400.0,3075.9803921568628,2699.6707
635,2021-08-03,서울가락도매,서울청과,풋고추,청양,특,1KG,8250.0,1700.0,3279.104247787611,2862.1582
636,2021-08-04,서울가락도매,서울청과,풋고추,청양,특,1KG,8250.0,1750.0,3379.710144927536,3006.713
637,2021-08-05,서울가락도매,서울청과,풋고추,청양,특,1KG,8250.0,1200.0,2769.0670108695654,3113.6382
638,2021-08-06,서울가락도매,서울청과,풋고추,청양,특,1KG,8250.0,1200.0,1980.9577049180327,3065.8948
639,2021-08-09,서울가락도매,서울청과,풋고추,청양,특,1KG,8250.0,1500.0,2560.3896103896104,2799.164
640,2021-08-10,서울가락도매,서울청과,풋고추,청양,특,1KG,8250.0,1500.0,2209.375,2682.2185
641,2021-08-11,서울가락도매,서울청과,풋고추,청양,특,1KG,8250.0,1000.0,2134.738104575164,2489.7007
642,2021-08-12,서울가락도매,서울청과,풋고추,청양,특,1KG,8250.0,1250.0,2027.3006134969328,2372.3806
643,2021-08-13,서울가락도매,서울청과,풋고추,청양,특,1KG,2800.0,1200.0,2118.5185185185187,2272.839
644,2021-08-14,서울가락도매,서울청과,풋고추,청양,특,1KG,2500.0,600.0,1893.4466019417475,2172.0012
645,2021-08-23,서울가락도매,서울청과,풋고추,청양,특,1KG,7500.0,1400.0,3002.1739130434785,1513.4545
646,2021-08-24,서울가락도매,서울청과,풋고추,청양,특,1KG,7500.0,1200.0,2163.6363636363635,1797.8159
647,2021-08-25,서울가락도매,서울청과,풋고추,청양,특,1KG,7500.0,550.0,1510.2564102564102,1773.5875
648,2021-08-26,서울가락도매,서울청과,풋고추,청양,특,1KG,7500.0,700.0,1589.6103896103896,1716.5573
649,2021-08-27,서울가락도매,서울청과,풋고추,청양,특,1KG,7500.0,300.0,1366.0869565217392,1643.9381
650,2021-08-28,서울가락도매,서울청과,풋고추,청양,특,1KG,3100.0,500.0,1542.6605504587155,1593.646
651,2021-08-30,서울가락도매,서울청과,풋고추,청양,특,1KG,7500.0,600.0,1746.8085106382978,1561.6022
652,2021-08-31,서울가락도매,서울청과,풋고추,청양,특,1KG,7500.0,500.0,1315.5339805825242,1538.5632
653,2021-09-02,서울가락도매,서울청과,풋고추,청양,특,1KG,7000.0,500.0,1915.5770786516853,1384.0458
654,2021-09-03,서울가락도매,서울청과,풋고추,청양,특,1KG,7000.0,1600.0,4023.913043478261,1556.701
655,2021-09-04,서울가락도매,서울청과,풋고추,청양,특,1KG,3600.0,1000.0,2089.564647887324,2084.259
656,2021-09-06,서울가락도매,서울청과,풋고추,청양,특,1KG,7000.0,466.67,1665.4104430379746,2190.6812
657,2021-09-07,서울가락도매,서울청과,풋고추,청양,특,1KG,7000.0,250.0,1092.9166666666667,2131.8022
658,2021-09-08,서울가락도매,서울청과,풋고추,청양,특,1KG,7000.0,500.0,1434.4545,1889.9568
659,2021-09-09,서울가락도매,서울청과,풋고추,청양,특,1KG,7000.0,500.0,2096.470588235294,1703.502
660,2021-09-10,서울가락도매,서울청과,풋고추,청양,특,1KG,7000.0,1300.0,2772.695,1800.6017
661,2021-09-11,서울가락도매,서울청과,풋고추,청양,특,1KG,4400.0,500.0,1762.2222222222222,2055.7595
662,2021-09-13,서울가락도매,서울청과,풋고추,청양,특,1KG,7000.0,500.0,1396.3503649635036,2096.2256
663,2021-09-14,서울가락도매,서울청과,풋고추,청양,특,1KG,7000.0,200.0,1188.1118881118882,1915.3478
664,2021-09-15,서울가락도매,서울청과,풋고추,청양,특,1KG,7000.0,300.0,1360.3960396039604,1712.926
665,2021-09-16,서울가락도매,서울청과,풋고추,청양,특,1KG,7000.0,500.0,2172.972972972973,1598.6559
666,2021-09-17,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,200.0,2174.655350877193,1660.4987
667,2021-09-18,서울가락도매,서울청과,풋고추,청양,특,1KG,5700.0,400.0,3607.589285714286,1747.1542
668,2021-09-24,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,100.0,2010.27397260274,2124.7354
669,2021-09-25,서울가락도매,서울청과,풋고추,청양,특,1KG,4300.0,100.0,1388.888888888889,2087.175
670,2021-09-27,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,200.0,1374.8,1933.3367
671,2021-09-28,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,250.0,1578.448275862069,1762.7601
672,2021-09-29,서울가락도매,서울청과,풋고추,청양,특,1KG,2700.0,700.0,1510.377358490566,1647.9653
673,2021-09-30,서울가락도매,서울청과,풋고추,청양,특,1KG,1700.0,1700.0,1700.0,1478.038
674,2021-10-01,서울가락도매,서울청과,풋고추,청양,특,1KG,3600.0,571.43,1896.0591379310345,1416.221
675,2021-10-02,서울가락도매,서울청과,풋고추,청양,특,1KG,4400.0,350.0,2608.5227272727275,1492.8204
676,2021-10-04,서울가락도매,서울청과,풋고추,청양,특,1KG,4200.0,600.0,2300.763358778626,1654.0911
677,2021-10-05,서울가락도매,서울청과,풋고추,청양,특,1KG,5500.0,900.0,2067.5675675675675,1707.456
678,2021-10-07,서울가락도매,서울청과,풋고추,청양,특,1KG,4200.0,300.0,1620.4545454545455,1797.1593
679,2021-10-08,서울가락도매,서울청과,풋고추,청양,특,1KG,5500.0,600.0,2101.538461538461,1698.2712
680,2021-10-09,서울가락도매,서울청과,풋고추,청양,특,1KG,5600.0,400.0,2587.3563218390805,1702.918
681,2021-10-11,서울가락도매,서울청과,풋고추,청양,특,1KG,6000.0,200.0,2983.116883116883,1863.5444
682,2021-10-12,서울가락도매,서울청과,풋고추,청양,특,1KG,8750.0,400.0,3518.4210526315787,2146.5085
683,2021-10-13,서울가락도매,서울청과,풋고추,청양,특,1KG,6500.0,600.0,2385.0877192982457,2307.1558
684,2021-10-14,서울가락도매,서울청과,풋고추,청양,특,1KG,8750.0,300.0,1694.42224,2326.9314
685,2021-10-15,서울가락도매,서울청과,풋고추,청양,특,1KG,6500.0,300.0,1915.4138834951457,2206.2434
686,2021-10-16,서울가락도매,서울청과,풋고추,청양,특,1KG,4300.0,500.0,2238.6138613861385,2155.252
687,2021-10-18,서울가락도매,서울청과,풋고추,청양,특,1KG,9000.0,650.0,3153.030303030303,2118.149
688,2021-10-19,서울가락도매,서울청과,풋고추,청양,특,1KG,9000.0,900.0,3597.777777777778,2350.6582
689,2021-10-20,서울가락도매,서울청과,풋고추,청양,특,1KG,6500.0,300.0,3271.590909090909,2470.2864
690,2021-10-21,서울가락도매,서울청과,풋고추,청양,특,1KG,9000.0,1600.0,4193.333333333333,2743.6138
691,2021-10-22,서울가락도매,서울청과,풋고추,청양,특,1KG,9000.0,2000.0,4343.529411764706,3132.0974
692,2021-10-23,서울가락도매,서울청과,풋고추,청양,특,1KG,5400.0,2000.0,3625.0,3501.8855
693,2021-10-25,서울가락도매,서울청과,풋고추,청양,특,1KG,9000.0,2000.0,3899.029126213592,3647.7344
694,2021-10-26,서울가락도매,서울청과,풋고추,청양,특,1KG,9000.0,1625.0,3433.196721311476,3627.2253
695,2021-10-27,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,8000.0,8000.0,3749.987
696,2021-10-28,서울가락도매,서울청과,풋고추,청양,특,1KG,4600.0,2000.0,3628.947368421053,4009.2842
697,2021-10-29,서울가락도매,서울청과,풋고추,청양,특,1KG,9000.0,1750.0,3809.6385542168673,3980.4492
698,2021-10-30,서울가락도매,서울청과,풋고추,청양,특,1KG,4900.0,2100.0,3637.5,3963.4873
699,2021-11-01,서울가락도매,서울청과,풋고추,청양,특,1KG,8000.0,1500.0,3366.4835164835163,3925.7278
700,2021-11-02,서울가락도매,서울청과,풋고추,청양,특,1KG,9000.0,1400.0,3161.3888888888887,3560.776
701,2021-11-03,서울가락도매,서울청과,풋고추,청양,특,1KG,4200.0,1500.0,3166.464727272727,3302.8635
702,2021-11-04,서울가락도매,서울청과,풋고추,청양,특,1KG,9000.0,1000.0,3960.185185185185,3160.0142
703,2021-11-05,서울가락도매,서울청과,풋고추,청양,특,1KG,9000.0,1900.0,4406.153846153846,3220.248
704,2021-11-06,서울가락도매,서울청과,풋고추,청양,특,1KG,5300.0,1250.0,4321.808510638298,3418.7297
705,2021-11-08,서울가락도매,서울청과,풋고추,청양,특,1KG,9000.0,2000.0,4534.177215189873,3714.7292
706,2021-11-09,서울가락도매,서울청과,풋고추,청양,특,1KG,9000.0,1500.0,4675.0,3819.6597
707,2021-11-11,서울가락도매,서울청과,풋고추,청양,특,1KG,9000.0,2200.0,4229.508196721312,4063.7434
708,2021-11-12,서울가락도매,서울청과,풋고추,청양,특,1KG,9000.0,1500.0,4433.139534883721,4135.0244
709,2021-11-13,서울가락도매,서울청과,풋고추,청양,특,1KG,4500.0,750.0,3588.990825688073,4114.782
710,2021-11-15,서울가락도매,서울청과,풋고추,청양,특,1KG,4200.0,1800.0,3583.582089552239,3994.7683
711,2021-11-16,서울가락도매,서울청과,풋고추,청양,특,1KG,3800.0,1600.0,3205.194805194805,3538.9072
712,2021-11-17,서울가락도매,서울청과,풋고추,청양,특,1KG,3600.0,1000.0,2782.608695652174,3342.2812
713,2021-11-18,서울가락도매,서울청과,풋고추,청양,특,1KG,4000.0,1700.0,3222.535211267605,3167.4026
714,2021-11-19,서울가락도매,서울청과,풋고추,청양,특,1KG,4000.0,1500.0,3262.71186440678,3102.6743
715,2021-11-20,서울가락도매,서울청과,풋고추,청양,특,1KG,3800.0,1500.0,3222.6666666666665,3069.4722
